symbol,date,open,high,low,close,volume,adjusted
IBM,2011-12-01,187.009995,189.990005,186.770004,189.449997,4858800,137.161804
IBM,2011-12-02,189.919998,191.330002,189.449997,189.660004,4962200,137.313919
IBM,2011-12-05,191.179993,193.610001,190.380005,190.839996,5699400,138.168213
IBM,2011-12-06,190.649994,193.529999,190.320007,192.940002,4144900,139.688614
IBM,2011-12-07,191.990005,194.899994,191.279999,194.050003,5081700,140.492203
IBM,2011-12-08,192.479996,193.800003,191.070007,191.580002,4369000,138.703903
IBM,2011-12-09,192.910004,194.869995,192.399994,194.559998,4847900,140.861465
IBM,2011-12-12,193.639999,193.899994,191.220001,192.179993,3796100,139.138306
IBM,2011-12-13,193.460007,194.300003,190.639999,191.149994,5008400,138.392639
IBM,2011-12-14,189.839996,190.279999,188,188.720001,5057700,136.633286
IBM,2011-12-15,190.479996,191.199997,186.889999,187.479996,4474500,135.735519
IBM,2011-12-16,188.009995,188.009995,181.910004,183.570007,11849400,132.904678
IBM,2011-12-19,184.509995,184.690002,182.25,182.889999,5039900,132.412399
IBM,2011-12-20,185.5,187.330002,184.759995,187.240005,4740100,135.561768
IBM,2011-12-21,183.220001,183.5,179.039993,181.470001,9282500,131.384277
IBM,2011-12-22,182.710007,182.800003,181,182.039993,5052000,131.796967
IBM,2011-12-23,183.110001,184.850006,181.889999,184.75,3052300,133.759003
IBM,2011-12-27,184.970001,185.850006,184.389999,184.949997,2775200,133.903885
IBM,2011-12-28,185.190002,185.399994,183.339996,183.990005,2872000,133.208755
IBM,2011-12-29,184.070007,186.229996,184.009995,186.179993,2941600,134.794312
IBM,2011-12-30,186.330002,186.479996,183.850006,183.880005,3530900,133.129135
IBM,2012-01-03,186.729996,188.710007,186,186.300003,5646000,134.881241
IBM,2012-01-04,185.570007,186.330002,184.940002,185.539993,4346700,134.330948
IBM,2012-01-05,184.809998,185.029999,183.100006,184.660004,4463100,133.693863
IBM,2012-01-06,184.389999,184.479996,182.309998,182.539993,4897100,132.158981
IBM,2012-01-09,182.199997,182.270004,180.270004,181.589996,5201200,131.471176
IBM,2012-01-10,183.229996,183.720001,181.199997,181.309998,5161000,131.268463
IBM,2012-01-11,180.729996,182.809998,180.5,182.320007,4110800,131.99971
IBM,2012-01-12,181.860001,181.910004,178.380005,180.550003,6881000,130.718216
IBM,2012-01-13,179.479996,179.610001,177.350006,179.160004,5279200,129.711868
IBM,2012-01-17,180.360001,182,179.320007,180,6003400,130.320023
